code,name,time_key,open,close,high,low,volume,turnover,pe_ratio,turnover_rate,last_close,change_rate
US.CRWD,CrowdStrike,2025-01-06 00:00:00,90.625,91.59,92.0975,89.0075,11596672.0,1056721191.0,990.162,0.01256,89.755,2.0444543479472
US.CRWD,CrowdStrike,2025-01-07 00:00:00,91.515,89.9825,92.5925,88.53125,10587280.0,956301398.0,972.783,0.01147,91.59,-1.7551042690250096
US.CRWD,CrowdStrike,2025-01-08 00:00:00,89.04845,89.68,91.26625,87.8275,10199180.0,915063508.0,969.513,0.01105,89.9825,-0.3361764787597532
US.CRWD,CrowdStrike,2025-01-10 00:00:00,88.7275,87.21,88.7275,85.9975,11326872.0,987609850.0,942.81,0.01227,89.68,-2.754237288135608
US.CRWD,CrowdStrike,2025-01-13 00:00:00,85.71625,85.365,86.2925,83.8875,13351580.0,1134037141.0,922.864,0.01446,87.21,-2.115583075335392
US.CRWD,CrowdStrike,2025-01-14 00:00:00,86.24875,87.01,87.993,85.8125,10141000.0,882045407.0,940.648,0.01099,85.365,1.9270192701927202
US.CRWD,CrowdStrike,2025-01-15 00:00:00,88.75,90.505,91.317625,88.24,11528460.0,1040864699.0,978.432,0.01249,87.01,4.016779680496474
US.CRWD,CrowdStrike,2025-01-16 00:00:00,91.565,90.845,92.25455,90.165,9779576.0,891714130.0,982.108,0.01059,90.505,0.3756698524943314
US.CRWD,CrowdStrike,2025-01-17 00:00:00,92.535,89.25,92.7375,87.3875,19479760.0,1739185965.0,964.864,0.0211,90.845,-1.7557377951455733
US.CRWD,CrowdStrike,2025-01-21 00:00:00,90.2175,91.6025,92.5,89.575,10744044.0,981969309.0,990.297,0.01164,89.25,2.6358543417366986
US.CRWD,CrowdStrike,2025-01-22 00:00:00,92.19,94.495,95.372375,90.75,14435780.0,1356742802.0,1021.567,0.01564,91.6025,3.1576649108921773
US.CRWD,CrowdStrike,2025-01-23 00:00:00,94.2025,94.425,94.4875,92.96,9515988.0,894713672.0,1020.81,0.01031,94.495,-0.07407799354464117
US.CRWD,CrowdStrike,2025-01-24 00:00:00,94.575,93.73,96.074975,93.4175,9126680.0,862289789.0,1013.297,0.00989,94.425,-0.7360338893301455
US.CRWD,CrowdStrike,2025-01-27 00:00:00,91.625,93.4375,95.6125,89.915,15133804.0,1408041514.0,1010.135,0.0164,93.73,-0.3120665742024964
