code,name,time_key,open,close,high,low,pe_ratio,turnover_rate,volume,turnover,change_rate,last_close
US.SE,Sea,2025-07-07 00:00:00,150.0,151.11,153.0,148.3,204.202,0.0078,2448113.0,369543867.0,1.0972101425035223,149.47
US.SE,Sea,2025-07-08 00:00:00,153.0,149.11,153.35,145.93,201.5,0.01188,3728685.0,554864627.0,-1.323539143670174,151.11
US.SE,Sea,2025-07-09 00:00:00,150.805,152.74,154.93,148.42,206.405,0.01271,3988562.0,607433296.0,2.4344443699282374,149.11
US.SE,Sea,2025-07-10 00:00:00,153.09,149.4,153.12,145.2413,201.891,0.01735,5446376.0,810197530.0,-2.186722535026845,152.74
US.SE,Sea,2025-07-11 00:00:00,149.17,148.26,150.0,147.05,200.351,0.00916,2875245.0,425507071.0,-0.7630522088353513,149.4
US.SE,Sea,2025-07-14 00:00:00,148.47,151.12,152.29,148.0,204.216,0.01125,3530435.0,533727867.0,1.9290435721030716,148.26
US.SE,Sea,2025-07-15 00:00:00,154.05,158.26,158.56,150.7,213.864,0.0162,5083349.0,796668264.0,4.724722075172039,151.12
US.SE,Sea,2025-07-16 00:00:00,158.5,161.3,164.83,156.42,217.972,0.02473,7762517.0,1253072988.0,1.920889675218009,158.26
US.SE,Sea,2025-07-17 00:00:00,161.83,167.08,167.4,159.23,225.783,0.01623,5095269.0,840462396.0,3.5833849969001865,161.3
US.SE,Sea,2025-07-18 00:00:00,168.01,168.55,170.0,167.08,227.77,0.01388,4355331.0,734122053.0,0.8798180512329415,167.08
US.SE,Sea,2025-07-21 00:00:00,163.71,155.29,165.58,154.77,209.851,0.02468,7744470.0,1219714411.0,-7.8671017502224965,168.55
US.SE,Sea,2025-07-22 00:00:00,154.96,154.82,156.09,151.06,209.216,0.01405,4410002.0,679443348.0,-0.30265954021508074,155.29
US.SE,Sea,2025-07-23 00:00:00,155.39,158.57,160.22,154.95,214.283,0.01099,3450619.0,546621002.0,2.422167678594497,154.82
US.SE,Sea,2025-07-24 00:00:00,159.38,157.87,159.83,154.75,213.337,0.00684,2148102.0,337257453.0,-0.4414454184271859,158.57
US.SE,Sea,2025-07-25 00:00:00,153.99,157.71,160.02,153.4733,213.121,0.01361,4272672.0,675223423.0,-0.10134921137644681,157.87
US.SE,Sea,2025-07-28 00:00:00,159.0,160.74,161.5,158.11,217.216,0.0079,2479248.0,396837841.0,1.921247859996196,157.71
US.SE,Sea,2025-07-29 00:00:00,161.0,160.46,162.22,158.35,216.837,0.00647,2031280.0,325747169.0,-0.17419435112604276,160.74
US.SE,Sea,2025-07-30 00:00:00,159.54,159.25,160.7,157.26,215.202,0.01166,3658189.0,582223517.0,-0.7540820142091537,160.46
US.SE,Sea,2025-07-31 00:00:00,159.62,156.65,160.04,155.83,211.689,0.0095,2981326.0,470150743.0,-1.632653061224486,159.25
US.SE,Sea,2025-08-01 00:00:00,153.54,154.21,155.45,150.75,208.391,0.00882,2768583.0,425476185.0,-1.557612511969357,156.65
US.SE,Sea,2025-08-04 00:00:00,155.5,156.74,157.29,154.08,211.81,0.00673,2113228.0,329185435.0,1.6406199338564302,154.21
US.SE,Sea,2025-08-05 00:00:00,154.95,151.44,155.02,149.04,204.648,0.01796,5636929.0,852755662.0,-3.381395942324876,156.74
