code,name,time_key,open,close,high,low,volume,turnover,pe_ratio,turnover_rate,last_close,change_rate
US.DLO,DLocal,2025-01-06 00:00:00,10.831891671,11.038392205,11.413847722,10.831891671,902521.0,10693013.0,24.0,0.01314,10.766186955,2.528334786844688
US.DLO,DLocal,2025-01-07 00:00:00,11.094710533,10.92575555,11.160415248,10.831985535,558657.0,6541432.0,23.755,0.00813,11.038392205,-1.020408161878672
US.DLO,DLocal,2025-01-08 00:00:00,10.794346119,10.728641403,10.862772887,10.705175434,546001.0,6267601.0,23.326,0.00795,10.92575555,-1.8041237157278345
US.DLO,DLocal,2025-01-10 00:00:00,10.625391136,10.545606839,10.6535503,10.409504214,593209.0,6649745.0,22.928,0.00864,10.728641403,-1.7060367396455112
US.DLO,DLocal,2025-01-13 00:00:00,10.371958662,10.278094783,10.456436154,10.15607174,570776.0,6254669.0,22.346,0.00831,10.545606839,-2.536715620865748
US.DLO,DLocal,2025-01-14 00:00:00,10.325026723,10.625391136,10.766186955,9.855707326,2116063.0,23474328.0,23.102,0.0308,10.278094783,3.378995429915954
US.DLO,DLocal,2025-01-15 00:00:00,10.944528326,10.888209998,11.008355764,10.775573343,610381.0,7080720.0,23.673,0.00889,10.625391136,2.473498233016036
US.DLO,DLocal,2025-01-16 00:00:00,10.803732507,10.87882361,11.000846653,10.775573343,704496.0,8175689.0,23.653,0.01026,10.888209998,-0.08620689720096886
US.DLO,DLocal,2025-01-17 00:00:00,11.010233041,11.085324145,11.207347188,10.906982774,633946.0,7491647.0,24.102,0.00923,10.87882361,1.8981880982993582
US.DLO,DLocal,2025-01-21 00:00:00,11.169801636,11.029005817,11.169801636,10.841278059,589081.0,6895841.0,23.979,0.00858,11.085324145,-0.5080440342865589
US.DLO,DLocal,2025-01-22 00:00:00,11.019619429,11.282438291,11.479552438,11.019619429,1041303.0,12541345.0,24.53,0.01516,11.029005817,2.297872339584428
US.DLO,DLocal,2025-01-23 00:00:00,11.254279128,11.122869697,11.298676742,11.090017339,373060.0,4432637.0,24.183,0.00543,11.282438291,-1.4143094771215114
US.DLO,DLocal,2025-01-24 00:00:00,11.15102886,11.338756619,11.395074947,11.15102886,331114.0,3994973.0,24.653,0.00482,11.122869697,1.940928266544617
US.DLO,DLocal,2025-01-27 00:00:00,11.169801636,11.657893809,11.732984912,11.141642472,474583.0,5861185.0,25.346,0.00691,11.338756619,2.814569539884415
US.DLO,DLocal,2025-01-28 00:00:00,11.639121033,11.864394343,11.897246701,11.549481028,406333.0,5111108.0,25.795,0.00592,11.657893809,1.7713365500085398
US.DLO,DLocal,2025-01-29 00:00:00,12.181654255,12.2867818,12.2867818,11.939485446,778703.0,10113292.0,26.714,0.01134,11.864394343,3.560126583698797
US.DLO,DLocal,2025-01-30 00:00:00,12.371259291,12.681010093,12.821805912,12.347793321,921451.0,12461272.0,27.571,0.01341,12.2867818,3.208556149340902
US.DLO,DLocal,2025-01-31 00:00:00,12.662237317,12.390032067,12.727942033,12.380645679,659276.0,8783112.0,26.938,0.0096,12.681010093,-2.294596596533116
US.DLO,DLocal,2025-02-03 00:00:00,12.070894877,12.192917921,12.422884425,11.883167119,908032.0,11838683.0,26.51,0.01322,12.390032067,-1.590909086708503
US.DLO,DLocal,2025-02-04 00:00:00,12.230463472,12.352486515,12.502668722,12.202304309,610481.0,8018256.0,26.857,0.00889,12.192917921,1.3086989925944925
US.DLO,DLocal,2025-02-05 00:00:00,12.399418455,12.446350395,12.634078153,12.343100127,575155.0,7639749.0,27.061,0.00837,12.352486515,0.7598784251738877
US.DLO,DLocal,2025-02-06 00:00:00,12.55898705,12.427577619,12.610612183,12.390032067,787053.0,10490826.0,27.02,0.01146,12.446350395,-0.15082956372127754
US.DLO,DLocal,2025-02-07 00:00:00,12.174145145,11.96764461,12.361872903,11.94417864,966606.0,12427325.0,26.02,0.01407,12.427577619,-3.700906347966204
US.DLO,DLocal,2025-02-10 00:00:00,12.089667653,12.221077084,12.300861382,12.052122102,749218.0,9750123.0,26.571,0.01091,11.96764461,2.1176470580370754
US.DLO,DLocal,2025-02-11 00:00:00,12.21638389,12.145985981,12.268009024,12.070894877,947698.0,12307132.0,26.408,0.0138,12.221077084,-0.6144393205596343
US.DLO,DLocal,2025-02-12 00:00:00,12.042735714,12.23984986,12.2867818,12.042735714,1388560.0,18084143.0,26.612,0.02021,12.145985981,0.7727975246046848
US.DLO,DLocal,2025-02-13 00:00:00,12.33371374,12.296168188,12.530827886,12.21638389,861904.0,11295674.0,26.734,0.01255,12.23984986,0.46012270284498946
US.DLO,DLocal,2025-02-14 00:00:00,12.390032067,12.568373438,12.821805912,12.202304309,1137659.0,15221857.0,27.326,0.01656,12.296168188,2.2137404583132625
US.DLO,DLocal,2025-02-18 00:00:00,12.887510627,12.859351464,13.389494654,12.80772633,1643755.0,22738153.0,27.959,0.02393,12.568373438,2.3151605689900823
US.DLO,DLocal,2025-02-19 00:00:00,13.037692834,12.587146214,13.037692834,12.55898705,1079917.0,14556601.0,27.367,0.01613,12.859351464,-2.1167883214176286
US.DLO,DLocal,2025-02-20 00:00:00,12.587146214,12.099054041,12.634078153,10.963301102,3527080.0,45040651.0,26.306,0.05268,12.587146214,-3.877703211686867
US.DLO,DLocal,2025-02-21 00:00:00,12.145985981,11.826848791,12.155372369,11.732984912,2502415.0,31552668.0,25.714,0.03738,12.099054041,-2.249806051593617
US.DLO,DLocal,2025-02-24 00:00:00,11.864394343,12.005190162,12.070894877,11.76583727,2536733.0,32370684.0,26.102,0.03789,11.826848791,1.5079365108287668
US.DLO,DLocal,2025-02-25 00:00:00,12.033349326,12.108440429,12.221077084,11.648507421,1600024.0,20509433.0,26.326,0.0239,12.005190162,0.8600469097675534
US.DLO,DLocal,2025-02-26 00:00:00,12.943828955,13.140943102,13.169102265,12.644497044,3701715.0,51253707.0,28.571,0.05529,12.108440429,8.527131789219776
US.DLO,DLocal,2025-02-27 00:00:00,13.140943102,12.906283403,13.229550604,12.803033136,3421049.0,46559804.0,35.256,0.0511,13.140943102,-1.7857142914216362
US.DLO,DLocal,2025-02-28 00:00:00,8.973386861,8.968693667,9.452092645,8.607317731,7797523.0,75336049.0,24.5,0.11647,12.906283403,-30.509090905943747
US.DLO,DLocal,2025-03-03 00:00:00,9.015625606,9.170501007,9.555342912,8.954614085,2286460.0,22581566.0,25.051,0.034,8.968693667,2.2501308160690403
US.DLO,DLocal,2025-03-04 00:00:00,9.057864352,8.851363817,9.104796292,8.325726093,1783178.0,16578863.0,24.179,0.02652,9.170501007,-3.480040946033358
US.DLO,DLocal,2025-03-05 00:00:00,8.907682145,9.142341843,9.29252405,8.79504549,932225.0,8985701.0,24.974,0.01386,8.851363817,3.287380702182263
US.DLO,DLocal,2025-03-06 00:00:00,8.982773249,8.682408835,9.189273783,8.663636059,1250184.0,11750228.0,23.717,0.01859,9.142341843,-5.030800815571734
US.DLO,DLocal,2025-03-07 00:00:00,8.654249671,8.504067464,8.755341069,8.20370305,1376355.0,12405406.0,23.23,0.02047,8.682408835,-2.05405405791399
US.DLO,DLocal,2025-03-10 00:00:00,8.335112481,8.128611947,8.426348172,7.922111412,1543422.0,13363937.0,22.205,0.02295,8.504067464,-4.415011035476901
US.DLO,DLocal,2025-03-11 00:00:00,8.081680007,8.053520843,8.156771111,7.964350158,1064606.0,9119784.0,22.0,0.01583,8.128611947,-0.9237875358007908
US.DLO,DLocal,2025-03-12 00:00:00,8.156771111,7.997202516,8.213089438,7.790701981,1037267.0,8756695.0,21.846,0.01542,8.053520843,-0.6993006921804934
