code,name,time_key,open,close,high,low,volume,turnover,pe_ratio,turnover_rate,last_close,change_rate
US.AMAT,Applied Materials,2025-01-06 00:00:00,172.810197226,175.284205193,178.143388054,172.696620014,8475462.0,1505864227.0,20.613,0.01045,167.956005945,4.363165941442881
US.AMAT,Applied Materials,2025-01-07 00:00:00,177.842161535,175.61999869,179.590262973,174.214307856,7332112.0,1308987021.0,20.652,0.00904,175.284205193,0.19157088148944457
US.AMAT,Applied Materials,2025-01-08 00:00:00,175.550864735,174.800267507,175.965668466,172.676867456,4581723.0,809569886.0,20.556,0.00565,175.61999869,-0.46676414367076147
US.AMAT,Applied Materials,2025-01-10 00:00:00,172.558352104,169.526334356,172.558352104,167.407872444,6325342.0,1085061167.0,19.936,0.0078,174.800267507,-3.0171196109804566
US.AMAT,Applied Materials,2025-01-13 00:00:00,167.007883132,168.74610829,169.486829238,165.654832866,5465785.0,932290550.0,19.844,0.00674,169.526334356,-0.46023885844281853
US.AMAT,Applied Materials,2025-01-14 00:00:00,169.733736221,171.501590218,171.550971614,168.207851068,3842111.0,663224405.0,20.168,0.00474,168.74610829,1.632915837836424
US.AMAT,Applied Materials,2025-01-15 00:00:00,174.563236804,176.173070331,177.289089893,173.704000504,5908559.0,1054641242.0,20.717,0.00729,171.501590218,2.7238698527879412
US.AMAT,Applied Materials,2025-01-16 00:00:00,183.501269579,184.172856572,189.338150652,180.745787652,10825448.0,2037118457.0,21.658,0.01335,176.173070331,4.540867810255977
US.AMAT,Applied Materials,2025-01-17 00:00:00,190.612190683,189.673944148,190.770211151,186.454277093,8115101.0,1552709537.0,22.305,0.01001,184.172856572,2.986915487108943
US.AMAT,Applied Materials,2025-01-21 00:00:00,192.330663282,190.483799051,192.804724689,188.459161793,7959064.0,1538336981.0,22.4,0.00982,189.673944148,0.4269721424509765
US.AMAT,Applied Materials,2025-01-22 00:00:00,194.389867519,193.091136789,198.068781562,192.908425622,7288595.0,1439378680.0,22.707,0.00899,190.483799051,1.368797635804131
US.AMAT,Applied Materials,2025-01-23 00:00:00,187.777698521,188.340646441,188.834460407,185.466649162,6307345.0,1198278413.0,22.148,0.00778,193.091136789,-2.4602322131393795
US.AMAT,Applied Materials,2025-01-24 00:00:00,188.528295748,184.439516114,188.908532502,183.313620272,6088398.0,1139598350.0,21.689,0.00751,188.340646441,-2.0713162032296895
US.AMAT,Applied Materials,2025-01-27 00:00:00,177.328595011,172.410207914,177.33847129,168.311650763,12150238.0,2114368203.0,20.275,0.01499,184.439516114,-6.522088353650213
US.AMAT,Applied Materials,2025-01-28 00:00:00,171.600353011,170.711487873,172.666991176,167.89674827,7360510.0,1272871852.0,20.075,0.00908,172.410207914,-0.9852781117503984
US.AMAT,Applied Materials,2025-01-29 00:00:00,177.77302758,173.111423745,177.980429445,171.629981849,5679925.0,996434913.0,20.357,0.00701,170.711487873,1.405843216471414
US.AMAT,Applied Materials,2025-01-30 00:00:00,177.175512681,179.471747621,181.002570914,175.264452635,6013770.0,1088796176.0,21.105,0.00742,173.111423745,3.6741214059731853
US.AMAT,Applied Materials,2025-01-31 00:00:00,180.326045781,178.118697355,184.133351455,177.833470409,5902833.0,1077107037.0,20.946,0.00728,179.471747621,-0.7539071101359651
US.AMAT,Applied Materials,2025-02-03 00:00:00,173.150928862,176.587874062,178.019934562,172.084290697,5321278.0,949316344.0,20.766,0.00656,178.118697355,-0.8594399777969275
US.AMAT,Applied Materials,2025-02-04 00:00:00,173.299073052,176.350843359,177.081688028,173.279320493,4687114.0,835368093.0,20.738,0.00578,176.587874062,-0.13422818767089284
