code,name,time_key,open,close,high,low,volume,turnover,pe_ratio,turnover_rate,last_close,change_rate
US.CRM,Salesforce,2025-01-06 00:00:00,330.173480793,326.723671057,332.723769939,323.511097521,5785333.0,1916971593.0,78.697,0.00623,329.066378528,-0.7119255031399874
US.CRM,Salesforce,2025-01-07 00:00:00,326.694016532,321.188159733,327.682500697,319.19142172,4643133.0,1516521532.0,77.364,0.005,326.723671057,-1.694248630988926
US.CRM,Salesforce,2025-01-08 00:00:00,323.965800237,323.135473538,325.013593452,319.389118553,3788206.0,1235420501.0,77.833,0.00408,321.188159733,0.606284430477988
US.CRM,Salesforce,2025-01-10 00:00:00,319.048091516,314.189691845,319.048091516,312.380765823,6539973.0,2085308558.0,75.678,0.00704,323.135473538,-2.768430712683101
US.CRM,Salesforce,2025-01-13 00:00:00,310.977118309,315.395642526,316.85859909,310.186330977,4583023.0,1459002547.0,75.969,0.00493,314.189691845,0.38382884999133005
US.CRM,Salesforce,2025-01-14 00:00:00,321.257353625,319.814166744,326.135522979,317.797659047,5935221.0,1928045732.0,77.033,0.00639,315.395642526,1.4009465009129585
US.CRM,Salesforce,2025-01-15 00:00:00,326.08115635,317.461574431,327.712155222,317.085950448,6042674.0,1953480886.0,76.466,0.0065,319.814166744,-0.7356122891463923
US.CRM,Salesforce,2025-01-16 00:00:00,319.221076245,316.3149328,323.946030553,315.870114925,5051487.0,1628310889.0,76.19,0.00544,317.461574431,-0.36119068364577345
US.CRM,Salesforce,2025-01-17 00:00:00,324.934514718,320.822420592,325.77462741,319.349579186,6303558.0,2056356181.0,77.276,0.00678,316.3149328,1.4249999998735552
US.CRM,Salesforce,2025-01-21 00:00:00,325.606683951,323.076164488,325.72530205,318.736719004,6397166.0,2090230427.0,77.819,0.00688,320.822420592,0.7024895242175644
US.CRM,Salesforce,2025-01-22 00:00:00,327.435379656,328.789602962,331.368360451,323.511097521,7259285.0,2408449856.0,79.195,0.00781,323.076164488,1.768449394295124
