code,name,time_key,open,close,high,low,pe_ratio,turnover_rate,volume,turnover,change_rate,last_close
US.NBIS,NEBIUS,2025-11-04 00:00:00,112.355,110.54,116.78,109.0,0.0,0.08547,17818197.0,2002008081.0,-8.242716028886854,120.47
US.NBIS,NEBIUS,2025-11-05 00:00:00,113.64,117.0,118.21,111.43,0.0,0.06705,13977675.0,1610254955.0,5.844038357155775,110.54
US.NBIS,NEBIUS,2025-11-06 00:00:00,119.55,109.44,121.0,108.41,0.0,0.08305,17314423.0,1958479957.0,-6.4615384615384635,117.0
US.NBIS,NEBIUS,2025-11-07 00:00:00,104.5,111.28,111.3,101.26,0.0,0.08449,17614072.0,1875517600.0,1.6812865497076053,109.44
US.NBIS,NEBIUS,2025-11-10 00:00:00,115.18,109.95,118.37,108.72,0.0,0.10248,21363592.0,2411792986.0,-1.1951833213515441,111.28
US.NBIS,NEBIUS,2025-11-11 00:00:00,114.13,102.22,114.56,99.83,0.0,0.21711,45261131.0,4812769479.0,-7.0304683947248785,109.95
US.NBIS,NEBIUS,2025-11-12 00:00:00,104.2,94.36,105.6499,91.71,0.0,0.17227,35913483.0,3439862804.0,-7.689297593425944,102.22
US.NBIS,NEBIUS,2025-11-13 00:00:00,90.89,88.63,91.48,84.5,0.0,0.20052,41803017.0,3685619261.0,-6.07248834251802,94.36
US.NBIS,NEBIUS,2025-11-14 00:00:00,82.36,83.54,89.0,82.0,0.0,0.15325,31947972.0,2725138578.0,-5.742976418819801,88.63
US.NBIS,NEBIUS,2025-11-17 00:00:00,83.82,85.98,89.65,83.59,0.0,0.11262,23478713.0,2035114714.0,2.920756523820921,83.54
US.NBIS,NEBIUS,2025-11-18 00:00:00,83.78,90.54,93.69,81.71,0.0,0.12789,26661640.0,2368889335.0,5.303558967201677,85.98
US.NBIS,NEBIUS,2025-11-19 00:00:00,93.005,95.07,96.72,91.8,0.0,0.10573,22040586.0,2089703738.0,5.003313452617613,90.54
US.NBIS,NEBIUS,2025-11-20 00:00:00,99.43,84.64,102.69,84.21,0.0,0.17161,35775660.0,3322841276.0,-10.97086357420847,95.07
US.NBIS,NEBIUS,2025-11-21 00:00:00,85.55,83.26,88.74,78.21,0.0,0.16771,34963167.0,2941637339.0,-1.6304347826086905,84.64
US.NBIS,NEBIUS,2025-11-24 00:00:00,86.23,91.9,93.0,85.15,0.0,0.24496,51066797.0,4662846459.0,10.377131876050925,83.26
US.NBIS,NEBIUS,2025-11-25 00:00:00,89.29,88.88,91.28,84.7211,0.0,0.07205,15021195.0,1327374362.0,-3.286180631120794,91.9
US.NBIS,NEBIUS,2025-11-26 00:00:00,93.85,94.69,95.634,90.76,0.0,0.06497,13544965.0,1266867777.0,6.536903690369039,88.88
US.NBIS,NEBIUS,2025-11-28 00:00:00,96.55,94.87,97.08,93.4402,0.0,0.02887,6018834.0,572422020.0,0.19009399091773876,94.69
US.NBIS,NEBIUS,2025-12-01 00:00:00,91.45,100.15,101.6,89.01,0.0,0.06938,14462853.0,1404878189.0,5.56551069885106,94.87
US.NBIS,NEBIUS,2025-12-02 00:00:00,100.36,96.45,102.95,96.06,0.0,0.05436,11332667.0,1128879901.0,-3.6944583125312054,100.15
US.NBIS,NEBIUS,2025-12-03 00:00:00,95.02,98.92,99.06,91.0,0.0,0.05424,11307490.0,1080816466.0,2.560912389839294,96.45
US.NBIS,NEBIUS,2025-12-04 00:00:00,99.07,102.8,103.84,97.47,0.0,0.05389,11234128.0,1136645107.0,3.9223615042458504,98.92
US.NBIS,NEBIUS,2025-12-05 00:00:00,100.34,98.04,101.35,96.2,0.0,0.06256,13041137.0,1281145414.0,-4.630350194552521,102.8
US.NBIS,NEBIUS,2025-12-08 00:00:00,97.29,100.33,100.5,95.3,0.0,0.04191,8737775.0,860081014.0,2.3357813137494814,98.04
US.NBIS,NEBIUS,2025-12-09 00:00:00,98.09,96.41,100.8826,96.1,0.0,0.04826,10059983.0,983536326.0,-3.9071065483903133,100.33
US.NBIS,NEBIUS,2025-12-10 00:00:00,95.73,93.59,97.09,92.2,0.0,0.04836,10080735.0,950272657.0,-2.925007779276002,96.41
US.NBIS,NEBIUS,2025-12-11 00:00:00,89.2,94.28,95.45,86.7,0.0,0.05706,11896082.0,1083782703.0,0.7372582540869727,93.59
US.NBIS,NEBIUS,2025-12-12 00:00:00,93.31,87.69,95.65,86.2,0.0,0.07191,14990621.0,1350756773.0,-6.9898175647008935,94.28
US.NBIS,NEBIUS,2025-12-15 00:00:00,88.1,81.14,88.24,80.0635,0.0,0.08221,17138596.0,1407892779.0,-7.46949481126696,87.69
US.NBIS,NEBIUS,2025-12-16 00:00:00,79.575,80.95,81.56,76.88,0.0,0.06643,13847810.0,1099046133.0,-0.23416317475967183,81.14
US.NBIS,NEBIUS,2025-12-17 00:00:00,84.09,75.45,84.3,75.25,0.0,0.08185,17064073.0,1328892539.0,-6.794317479925879,80.95
US.NBIS,NEBIUS,2025-12-18 00:00:00,79.05,78.09,80.35,77.01,0.0,0.04963,10345822.0,813275855.0,3.4990059642147124,75.45
US.NBIS,NEBIUS,2025-12-19 00:00:00,80.65,89.46,90.54,80.1601,0.0,0.08423,17558701.0,1526312937.0,14.5601229350749,78.09
US.NBIS,NEBIUS,2025-12-22 00:00:00,92.97,93.23,95.9,91.1,0.0,0.05422,11303103.0,1054267685.0,4.214173932483804,89.46
US.NBIS,NEBIUS,2025-12-23 00:00:00,90.31,90.03,92.97,88.31,0.0,0.04262,8885717.0,802775749.0,-3.432371554220747,93.23
US.NBIS,NEBIUS,2025-12-24 00:00:00,90.23,91.13,91.42,88.65,0.0,0.01601,3338007.0,302212696.0,1.221814950572025,90.03
US.NBIS,NEBIUS,2025-12-26 00:00:00,91.51,87.59,91.62,86.74,0.0,0.02991,6234606.0,549569017.0,-3.8845605179413942,91.13
US.NBIS,NEBIUS,2025-12-29 00:00:00,84.45,86.04,88.61,84.29,0.0,0.03874,8076086.0,696471591.0,-1.7696084027857026,87.59
US.NBIS,NEBIUS,2025-12-30 00:00:00,86.375,85.17,86.96,84.56,0.0,0.02783,5802313.0,497734678.0,-1.0111576011157652,86.04
US.NBIS,NEBIUS,2025-12-31 00:00:00,85.37,83.705,86.47,82.9,0.0,0.03385,7055872.0,594426188.0,-1.7200892332981135,85.17
US.NBIS,NEBIUS,2026-01-02 00:00:00,86.985,89.95,90.76,86.01,0.0,0.04365,9099505.0,812165427.0,7.460725165760714,83.705
US.NBIS,NEBIUS,2026-01-05 00:00:00,95.0,92.83,95.44,90.89,0.0,0.04809,10025590.0,931456690.0,3.2017787659810955,89.95
US.NBIS,NEBIUS,2026-01-06 00:00:00,95.715,100.24,100.68,90.94,0.0,0.08989,18739584.0,1804152141.0,7.982333297425398,92.83
US.NBIS,NEBIUS,2026-01-07 00:00:00,99.01,96.21,102.35,95.56,0.0,0.04886,10185837.0,1006007302.0,-4.020351157222667,100.24
US.NBIS,NEBIUS,2026-01-08 00:00:00,96.79,97.3,102.54,96.0211,0.0,0.06213,12952014.0,1285386813.0,1.1329383639954302,96.21
US.NBIS,NEBIUS,2026-01-09 00:00:00,98.895,97.93,104.97,97.1,0.0,0.05629,11735268.0,1183143110.0,0.6474820143884992,97.3
US.NBIS,NEBIUS,2026-01-12 00:00:00,98.32,107.33,108.6799,96.55,0.0,0.07691,16033466.0,1676354730.0,9.59869294393954,97.93
US.NBIS,NEBIUS,2026-01-13 00:00:00,107.33,105.43,107.9499,103.92,0.0,0.04991,10405206.0,1101036402.0,-1.7702413118419746,107.33
US.NBIS,NEBIUS,2026-01-14 00:00:00,105.78,101.98,106.6999,99.383,0.0,0.05021,10468048.0,1069219531.0,-3.2723133832874916,105.43
US.NBIS,NEBIUS,2026-01-15 00:00:00,104.555,103.885,108.13,101.1,0.0,0.05368,11190850.0,1173535730.0,1.868013335948226,101.98
US.NBIS,NEBIUS,2026-01-16 00:00:00,105.995,108.73,110.5,100.71,0.0,0.07519,15674397.0,1668667208.0,4.663810944794724,103.885
US.NBIS,NEBIUS,2026-01-20 00:00:00,101.83,99.29,104.47,98.34,0.0,0.08044,16768594.0,1696032621.0,-8.682056470155429,108.73
US.NBIS,NEBIUS,2026-01-21 00:00:00,101.09,98.87,102.4,93.1,0.0,0.07421,15470530.0,1511724914.0,-0.4230033235975443,99.29
US.NBIS,NEBIUS,2026-01-22 00:00:00,102.01,96.85,103.98,96.5,0.0,0.04911,10237090.0,1012227191.0,-2.0430868817639425,98.87
US.NBIS,NEBIUS,2026-01-23 00:00:00,96.7,94.5,98.8854,93.5301,0.0,0.04828,10064565.0,967195116.0,-2.4264326277749038,96.85
US.NBIS,NEBIUS,2026-01-26 00:00:00,97.71,91.46,100.88,91.36,0.0,0.0704,14675945.0,1402930262.0,-3.216931216931224,94.5
US.NBIS,NEBIUS,2026-01-27 00:00:00,94.35,97.87,99.54,93.53,0.0,0.05598,11670886.0,1130045052.0,7.008528318390566,91.46
US.NBIS,NEBIUS,2026-01-28 00:00:00,100.0,100.43,101.85,96.44,0.0,0.05677,11834114.0,1175854993.0,2.6157147236129585,97.87
US.NBIS,NEBIUS,2026-01-29 00:00:00,98.36,94.91,99.25,91.16,0.0,0.06395,13332165.0,1259511964.0,-5.4963656278004684,100.43
US.NBIS,NEBIUS,2026-01-30 00:00:00,91.551,85.19,92.04,84.12,0.0,0.08722,18182263.0,1584205092.0,-10.241281213781477,94.91
US.NBIS,NEBIUS,2026-02-02 00:00:00,85.81,88.16,89.25,84.22,0.0,0.05037,10501328.0,917014778.0,3.4863246859960078,85.19
US.NBIS,NEBIUS,2026-02-03 00:00:00,89.93,89.95,91.39,84.75,0.0,0.04674,9743079.0,865113176.0,2.030399274047194,88.16
US.NBIS,NEBIUS,2026-02-04 00:00:00,87.0,82.39,87.665,78.44,0.0,0.07657,15962803.0,1304573739.0,-8.404669260700391,89.95
US.NBIS,NEBIUS,2026-02-05 00:00:00,79.14,73.87,80.8199,73.52,0.0,0.08366,17441051.0,1327786300.0,-10.341060808350523,82.39
US.NBIS,NEBIUS,2026-02-06 00:00:00,79.225,86.1,86.66,77.12,0.0,0.08105,16895651.0,1401084761.0,16.556112088804642,73.87
US.NBIS,NEBIUS,2026-02-09 00:00:00,84.45,92.88,93.68,83.81,0.0,0.06349,13235607.0,1206581982.0,7.8745644599303155,86.1
US.NBIS,NEBIUS,2026-02-10 00:00:00,92.915,91.79,95.5522,91.66,0.0,0.04983,10388584.0,969985863.0,-1.1735572782084294,92.88
