code,name,time_key,open,close,high,low,pe_ratio,turnover_rate,volume,turnover,change_rate,last_close
US.GLBE,Global-E Online,2025-08-01 00:00:00,32.39,31.42,32.475,31.11,0.0,0.01489,1612985.0,50969731.0,-5.21870286576168,33.15
US.GLBE,Global-E Online,2025-08-04 00:00:00,32.03,32.35,32.35,31.81,0.0,0.00939,1017662.0,32743946.0,2.9598981540420106,31.42
US.GLBE,Global-E Online,2025-08-05 00:00:00,32.59,32.58,32.88,31.945,0.0,0.01015,1099927.0,35771031.0,0.7109737248840706,32.35
US.GLBE,Global-E Online,2025-08-06 00:00:00,32.91,34.81,34.91,32.91,0.0,0.0163,1766567.0,60918827.0,6.8446899938612775,32.58
US.GLBE,Global-E Online,2025-08-07 00:00:00,34.81,35.17,35.97,34.79,0.0,0.02027,2196341.0,77656374.0,1.0341855788566487,34.81
US.GLBE,Global-E Online,2025-08-08 00:00:00,35.18,34.7,35.48,34.5,0.0,0.01595,1727761.0,60369645.0,-1.3363662212112564,35.17
US.GLBE,Global-E Online,2025-08-11 00:00:00,34.8,32.78,34.8,32.54,0.0,0.02425,2627813.0,87403263.0,-5.5331412103746445,34.7
US.GLBE,Global-E Online,2025-08-12 00:00:00,33.41,33.97,34.0182,32.75,0.0,0.02804,3038018.0,101900510.0,3.6302623550945627,32.78
US.GLBE,Global-E Online,2025-08-13 00:00:00,36.93,31.06,37.05,30.01,0.0,0.05584,6050650.0,190997474.0,-8.566382101854577,33.97
US.GLBE,Global-E Online,2025-08-14 00:00:00,31.04,30.6,31.72,30.255,0.0,0.03064,3319927.0,101985523.0,-1.4810045074050138,31.06
US.GLBE,Global-E Online,2025-08-15 00:00:00,30.65,30.81,30.99,30.22,0.0,0.02032,2201467.0,67362121.0,0.6862745098039127,30.6
US.GLBE,Global-E Online,2025-08-18 00:00:00,30.76,32.55,32.75,30.76,0.0,0.01956,2119709.0,68415651.0,5.647517039922098,30.81
US.GLBE,Global-E Online,2025-08-19 00:00:00,32.2,31.59,32.65,31.3507,0.0,0.01427,1546187.0,49141851.0,-2.949308755760361,32.55
